ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
2.942175,-2.3498,-0.0566,3.78275,WALKING_UPSTAIRS,4
3.25085,-2.38365,-1.410475,4.2855,WALKING_UPSTAIRS,4
3.111725,-1.9044,-2.4057,4.38125,WALKING_UPSTAIRS,4
2.6456,-0.61884,-2.6541,3.8188,WALKING_UPSTAIRS,4
1.9791,0.403033333,-1.361466667,2.457333333,WALKING_UPSTAIRS,4
1.251725,0.82245,0.20445,1.5815,WALKING_UPSTAIRS,4
0.48965,0.85375,1.262625,1.6325,WALKING_UPSTAIRS,4
-0.043175,0.479425,0.97605,1.09025,WALKING_UPSTAIRS,4
0.14404,-0.53946,-0.10722,0.6496,WALKING_UPSTAIRS,4
-0.729675,-1.514825,-0.3291,1.75425,WALKING_UPSTAIRS,4
-1.881475,-2.008925,1.031675,2.97325,WALKING_UPSTAIRS,4
-1.763125,-2.561475,2.3615,3.92275,WALKING_UPSTAIRS,4
-0.830075,-2.974325,2.598075,4.0555,WALKING_UPSTAIRS,4
0.59285,-3.156625,1.31395,3.59275,WALKING_UPSTAIRS,4
1.93635,-3.463375,-1.5152,4.268,WALKING_UPSTAIRS,4
1.017325,-3.45535,-0.308775,3.7325,WALKING_UPSTAIRS,4
-0.60315,-2.41945,1.19335,2.84225,WALKING_UPSTAIRS,4
-3.307725,-1.054675,0.4077,3.55125,WALKING_UPSTAIRS,4
-4.981975,0.047075,0.350925,5.00175,WALKING_UPSTAIRS,4
-5.213275,0.9109,0.562225,5.32625,WALKING_UPSTAIRS,4
-5.58235,1.63405,1.1971,5.94425,WALKING_UPSTAIRS,4
-5.486175,2.3548,1.762075,6.2295,WALKING_UPSTAIRS,4
-4.3537,2.818725,1.831075,5.50975,WALKING_UPSTAIRS,4
-2.898625,2.8479,1.734825,4.42525,WALKING_UPSTAIRS,4
-1.73885,2.76035,1.12455,3.46025,WALKING_UPSTAIRS,4
-1.405,2.979325,0.469375,3.3305,WALKING_UPSTAIRS,4
-1.230575,3.232225,0.473975,3.494,WALKING_UPSTAIRS,4
-1.32655,2.9218,0.979775,3.3665,WALKING_UPSTAIRS,4
-1.69455,2.29835,1.652575,3.30475,WALKING_UPSTAIRS,4
-1.768325,2.03245,-0.162375,2.989,WALKING_UPSTAIRS,4
