ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-1.272725,1.180175,0.33885,1.802,WALKING_UPSTAIRS,3
-1.606625,0.689525,-0.175,1.7715,WALKING_UPSTAIRS,3
-0.251325,0.05265,0.63205,0.92575,WALKING_UPSTAIRS,3
1.9942,-0.787925,-0.34325,2.22275,WALKING_UPSTAIRS,3
3.432825,-0.937575,-1.4703,3.856,WALKING_UPSTAIRS,3
3.7029,-0.3986,-0.5185,3.78325,WALKING_UPSTAIRS,3
2.79485,0.257825,0.3584,2.837,WALKING_UPSTAIRS,3
1.64925,0.13805,-0.1064,1.6705,WALKING_UPSTAIRS,3
0.923975,-0.81615,-0.651075,1.43375,WALKING_UPSTAIRS,3
1.175775,-1.914925,-1.650875,2.7915,WALKING_UPSTAIRS,3
1.3299,-2.520525,-2.3818,3.7155,WALKING_UPSTAIRS,3
1.769666667,-3.0782,-1.8577,4.026,WALKING_UPSTAIRS,3
3.24884,-3.37234,0.75992,4.8938,WALKING_UPSTAIRS,3
3.69855,-3.07875,1.944675,5.21075,WALKING_UPSTAIRS,3
2.501825,-2.525875,-0.472575,3.635,WALKING_UPSTAIRS,3
1.3407,-1.644225,-2.014975,2.966,WALKING_UPSTAIRS,3
0.650966667,-1.347133333,-2.9618,3.323333333,WALKING_UPSTAIRS,3
0.194625,-1.8733,-3.5358,4.015,WALKING_UPSTAIRS,3
0.2022,-1.9564,-2.38675,3.1125,WALKING_UPSTAIRS,3
2.09588,-0.53526,-0.56636,2.315,WALKING_UPSTAIRS,3
1.836566667,0.294833333,0.4458,2.007333333,WALKING_UPSTAIRS,3
-1.0564,0.60485,1.580925,2.12925,WALKING_UPSTAIRS,3
-3.600225,0.4663,2.184825,4.25,WALKING_UPSTAIRS,3
-3.09225,0.43145,0.445475,3.19325,WALKING_UPSTAIRS,3
-3.18475,1.278425,-0.8762,3.55175,WALKING_UPSTAIRS,3
-3.1724,1.820375,-0.831975,3.7545,WALKING_UPSTAIRS,3
-2.919175,1.91425,-0.817125,3.59125,WALKING_UPSTAIRS,3
-2.701475,1.9297,0.335875,3.35125,WALKING_UPSTAIRS,3
-2.548675,1.85975,0.56355,3.21125,WALKING_UPSTAIRS,3
-2.3021,1.705675,-0.174875,2.873,WALKING_UPSTAIRS,3
-2.258875,1.493825,-0.2422,2.72,WALKING_UPSTAIRS,3
-2.093525,1.547975,0.078875,2.6075,WALKING_UPSTAIRS,3
-1.754625,1.652525,-0.5729,2.502,WALKING_UPSTAIRS,3
-1.663875,1.49085,-1.3956,2.63525,WALKING_UPSTAIRS,3
-1.780075,1.217425,-0.797575,2.3185,WALKING_UPSTAIRS,3
-2.388475,0.87585,0.16475,2.56075,WALKING_UPSTAIRS,3
-3.291625,0.836375,0.3495,3.41825,WALKING_UPSTAIRS,3
-3.31765,0.82225,-0.3265,3.44075,WALKING_UPSTAIRS,3
-2.56085,0.61185,-0.91605,2.7945,WALKING_UPSTAIRS,3
-2.1795,0.4706,-1.14875,2.5085,WALKING_UPSTAIRS,3
-2.157316667,0.36185,-1.162733333,2.477666667,WALKING_UPSTAIRS,3
-1.86695,0.3932,-1.077175,2.19625,WALKING_UPSTAIRS,3
-1.2898,0.3802,-1.1943,1.8005,WALKING_UPSTAIRS,3
0.092333333,0.3782,-0.858283333,1.170666667,WALKING_UPSTAIRS,3
2.4215,0.29695,0.5446,2.54575,WALKING_UPSTAIRS,3
4.18785,0.23645,2.2162,4.745,WALKING_UPSTAIRS,3
4.7371,-0.053925,3.087325,5.656,WALKING_UPSTAIRS,3
5.3984,0.437375,2.78625,6.1145,WALKING_UPSTAIRS,3
6.050825,1.480375,1.74495,6.47425,WALKING_UPSTAIRS,3
6.3499,-0.848725,-2.505025,7.27625,WALKING_UPSTAIRS,3
4.222225,-4.4809,-8.8564,10.8725,WALKING_UPSTAIRS,3
-0.15515,-3.86285,-2.2026,5.62125,WALKING_UPSTAIRS,3
-3.472225,-1.579525,5.2164,6.50275,WALKING_UPSTAIRS,3
-3.16435,-0.2634,1.88145,4.3215,WALKING_UPSTAIRS,3
-3.7065,-0.45435,-9.178825,9.9535,WALKING_UPSTAIRS,3
-2.6319,-1.5129,-2.740066667,4.875333333,WALKING_UPSTAIRS,3
-2.84708,-1.0292,3.72198,4.826,WALKING_UPSTAIRS,3
-2.164775,-0.852575,2.117325,3.14825,WALKING_UPSTAIRS,3
-2.543533333,-0.572766667,1.1614,2.886666667,WALKING_UPSTAIRS,3
-3.25592,-0.62436,-0.58168,3.4156,WALKING_UPSTAIRS,3
-2.669125,-0.91585,-1.14525,3.05375,WALKING_UPSTAIRS,3
-2.422625,-0.373575,-0.260425,2.468,WALKING_UPSTAIRS,3
-1.50855,-0.245375,-0.39,1.58525,WALKING_UPSTAIRS,3
-0.879025,0.111275,-0.166275,0.928,WALKING_UPSTAIRS,3
-0.160025,0.46055,0.473475,0.7615,WALKING_UPSTAIRS,3
0.859566667,0.0121,0.458366667,0.989666667,WALKING_UPSTAIRS,3
0.84278,0.12816,-0.2168,0.9524,WALKING_UPSTAIRS,3
0.2983,0.5606,-0.958625,1.15875,WALKING_UPSTAIRS,3
0.309433333,0.2384,-0.862066667,0.949333333,WALKING_UPSTAIRS,3
0.33322,0.13338,-0.34664,0.5214,WALKING_UPSTAIRS,3
0.215266667,0.340033333,-0.0659,0.410333333,WALKING_UPSTAIRS,3
0.09558,0.29786,-0.16666,0.3626,WALKING_UPSTAIRS,3
-0.036675,0.191575,-0.37605,0.4245,WALKING_UPSTAIRS,3
-0.16195,0.344675,-0.398625,0.5545,WALKING_UPSTAIRS,3
-0.344033333,0.3394,-0.4481,0.662666667,WALKING_UPSTAIRS,3
-0.317975,0.087375,-0.8026,0.87775,WALKING_UPSTAIRS,3
0.182425,-0.020975,-0.883625,0.932,WALKING_UPSTAIRS,3
0.713775,0.185675,-0.395225,0.867,WALKING_UPSTAIRS,3
1.05395,0.11765,0.277075,1.10075,WALKING_UPSTAIRS,3
1.209225,0.127175,0.030575,1.234,WALKING_UPSTAIRS,3
1.181875,-0.079,-0.761175,1.4205,WALKING_UPSTAIRS,3
1.398025,-0.1976,-1.421575,2.00975,WALKING_UPSTAIRS,3
1.26915,-0.227475,-1.81895,2.23075,WALKING_UPSTAIRS,3
1.245775,0.095825,-1.182025,1.7765,WALKING_UPSTAIRS,3
1.817,-0.054275,0.423575,1.916,WALKING_UPSTAIRS,3
2.6354,-1.92065,-0.45565,3.34025,WALKING_UPSTAIRS,3
3.275775,-2.70425,-2.39605,4.89625,WALKING_UPSTAIRS,3
2.754625,-1.84405,-3.7538,5.03025,WALKING_UPSTAIRS,3
1.398175,-0.73765,-2.762475,3.18525,WALKING_UPSTAIRS,3
-0.36105,0.068025,0.598975,1.0045,WALKING_UPSTAIRS,3
-1.832075,0.445575,1.47565,2.41425,WALKING_UPSTAIRS,3
-2.489575,-0.3785,0.551725,2.625,WALKING_UPSTAIRS,3
-2.265575,-1.41225,-0.450675,2.73025,WALKING_UPSTAIRS,3
-1.680575,-2.1049,-0.580475,2.7645,WALKING_UPSTAIRS,3
-0.39285,-2.162475,-0.6023,2.31625,WALKING_UPSTAIRS,3
0.26405,-2.1623,-0.8672,2.34675,WALKING_UPSTAIRS,3
-0.52285,-2.39895,-1.0994,2.73125,WALKING_UPSTAIRS,3
-2.896175,-1.605375,-0.520575,3.42975,WALKING_UPSTAIRS,3
