ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-3.287675,-0.993975,-0.4251,3.46425,WALKING,5
-3.2573,-0.95228,0.05684,3.3978,WALKING,5
-2.97655,-0.107125,-0.6594,3.0725,WALKING,5
-3.2938,0.57535,-1.39085,3.62625,WALKING,5
-4.949933333,-0.072433333,-2.5165,5.564666667,WALKING,5
-6.6325,-1.4655,-2.43242,7.2216,WALKING,5
-5.1402,-1.730875,-2.80745,6.1355,WALKING,5
-1.2573,-1.475125,-2.491275,3.26725,WALKING,5
1.1797,-1.360175,-2.43795,3.0505,WALKING,5
1.755266667,-1.805033333,-1.650766667,3.048333333,WALKING,5
2.4497,-2.58482,0.95276,3.7562,WALKING,5
5.599025,-4.053125,2.051325,7.2225,WALKING,5
7.44225,-5.60205,1.463475,9.431,WALKING,5
6.417125,-4.864325,2.599225,8.51225,WALKING,5
4.91155,-2.8938,4.14535,7.061,WALKING,5
2.5136,-0.023866667,4.284066667,5.199333333,WALKING,5
-3.0421,2.8906,-0.577675,4.732,WALKING,5
-5.2965,3.6227,-2.6681,6.95725,WALKING,5
-1.431325,2.554075,-0.22535,3.249,WALKING,5
2.5011,1.93185,1.825675,3.66625,WALKING,5
3.1161,2.473725,2.4655,4.681,WALKING,5
3.6662,2.477925,3.197325,5.46375,WALKING,5
4.70485,2.18115,4.08155,6.603,WALKING,5
5.484725,2.117125,3.843375,7.03125,WALKING,5
5.45195,2.3252,1.7791,6.23375,WALKING,5
5.007425,1.7,-1.9329,5.8095,WALKING,5
0.766925,-0.4413,-5.448175,5.86525,WALKING,5
-5.91515,-3.93775,-8.74745,11.28425,WALKING,5
-14.37615,-5.970575,-8.573025,18.06,WALKING,5
-13.87235,-4.9679,-3.881275,15.2575,WALKING,5
-5.5628,-4.783775,-7.001,10.494,WALKING,5
2.7394,-6.448325,-3.01895,8.8185,WALKING,5
6.996475,-5.034925,6.96895,11.1815,WALKING,5
4.0247,-2.89445,8.880675,10.222,WALKING,5
2.00565,-0.112925,7.322075,7.6265,WALKING,5
2.554,2.593125,5.516125,6.6795,WALKING,5
3.941,4.81645,4.039275,7.44675,WALKING,5
4.881125,5.306,2.6607,7.696,WALKING,5
5.215875,2.61035,-2.0137,6.604,WALKING,5
3.52505,-0.3524,-1.755425,4.00325,WALKING,5
1.436925,-1.69945,-0.33225,2.335,WALKING,5
-0.72285,-2.4771,0.177875,2.662,WALKING,5
-2.1275,-2.3441,1.3217,3.45125,WALKING,5
-2.043225,-0.776125,1.74085,2.83625,WALKING,5
-1.747475,0.76015,1.175425,2.26625,WALKING,5
-1.305775,1.555,0.9622,2.2565,WALKING,5
-0.88555,1.814825,0.72145,2.147,WALKING,5
-1.194225,1.805975,0.422025,2.21325,WALKING,5
-1.78985,1.7523,0.019375,2.51125,WALKING,5
-1.681875,1.727225,-0.91425,2.614,WALKING,5
-1.024875,1.40375,-1.91135,2.59,WALKING,5
-1.0043,0.8816,-1.4902,2.01475,WALKING,5
-1.7405,0.039875,-1.258475,2.1735,WALKING,5
-2.323325,-0.9606,-1.434175,2.899,WALKING,5
-2.560125,-1.223525,-1.454625,3.1905,WALKING,5
-2.67535,-0.7717,-1.0498,2.984,WALKING,5
-2.851525,-0.020125,-0.7033,2.94525,WALKING,5
-2.965875,0.275725,-0.793725,3.084,WALKING,5
-4.15365,-0.39295,-1.4854,4.4385,WALKING,5
-6.112733333,-1.4216,-1.9725,6.579,WALKING,5
-6.17736,-1.12202,-3.04398,7.0206,WALKING,5
-3.1202,-0.3412,-3.780375,4.9605,WALKING,5
-0.149675,-0.575925,-2.843475,2.9645,WALKING,5
0.809575,-1.498325,-1.9931,2.6935,WALKING,5
1.2357,-2.78675,0.68685,3.2265,WALKING,5
3.909,-3.968125,2.590375,6.1585,WALKING,5
6.27135,-5.557725,2.3666,8.71275,WALKING,5
5.9899,-5.530375,2.36455,8.49425,WALKING,5
3.96585,-2.78265,2.938025,5.721,WALKING,5
1.732075,0.289625,2.3824,3.10925,WALKING,5
-1.4093,2.692325,-1.120875,3.49525,WALKING,5
-3.12405,3.616325,-2.499575,5.40575,WALKING,5
-0.925625,3.006375,0.29935,3.3725,WALKING,5
1.661975,2.285525,2.60385,3.878,WALKING,5
2.700825,2.0272,2.810225,4.4045,WALKING,5
3.781366667,1.802333333,2.696233333,4.984333333,WALKING,5
4.86202,1.52774,3.0285,5.932,WALKING,5
5.61985,1.418275,3.2551,6.6485,WALKING,5
5.1343,1.68,2.0464,5.798,WALKING,5
3.495375,1.4789,-0.785925,4.047,WALKING,5
-0.048575,0.18345,-4.5751,4.7765,WALKING,5
-4.343325,-2.333025,-5.695375,7.60125,WALKING,5
-8.963275,-4.2375,-7.504225,12.44075,WALKING,5
-12.474375,-3.452525,-7.424625,14.9575,WALKING,5
-6.659525,-1.86675,-2.732375,7.469,WALKING,5
2.042925,-2.6676,-0.777575,3.663,WALKING,5
4.5748,-4.456675,1.67855,6.69725,WALKING,5
5.884125,-4.24555,5.70985,9.2445,WALKING,5
