ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-2.222975,-1.546125,-5.841575,6.649,WALKING,4
-9.97725,-5.3592,-13.704575,17.82425,WALKING,4
-14.75843333,-6.482,-8.339533333,18.265,WALKING,4
-10.52692,-4.75824,-2.79272,11.898,WALKING,4
-1.18705,-2.03735,-3.62415,4.7155,WALKING,4
4.872866667,-2.49425,-2.8976,8.121833333,WALKING,4
7.8297,-3.114725,10.2981,13.32625,WALKING,4
4.4845,-3.179666667,9.460366667,10.97666667,WALKING,4
0.49498,-2.67816,6.80928,7.3728,WALKING,4
0.165275,-0.9475,4.131675,4.33475,WALKING,4
3.000625,1.62565,3.2446,4.786,WALKING,4
5.790775,2.2186,-3.353675,8.4585,WALKING,4
5.033266667,1.103966667,-3.848933333,6.529,WALKING,4
2.78594,0.08688,1.65058,3.4526,WALKING,4
0.5775,-0.647925,2.61035,2.8305,WALKING,4
-1.4055,-0.857025,2.313375,2.86675,WALKING,4
-1.786075,-0.77275,1.8753,2.7035,WALKING,4
-0.8782,-0.301225,0.9617,1.35275,WALKING,4
-0.599925,0.70745,-0.933,1.396,WALKING,4
-1.181825,1.7842,-1.34895,2.59425,WALKING,4
-2.321325,2.0205,0.001975,3.09425,WALKING,4
-2.40935,1.57425,0.6826,2.96275,WALKING,4
-2.292966667,1.251733333,0.862066667,2.751333333,WALKING,4
-2.017533333,1.296833333,0.637633333,2.486666667,WALKING,4
-1.220333333,0.963433333,-1.632316667,2.443333333,WALKING,4
-0.81815,0.598275,-2.401,2.60625,WALKING,4
-1.09225,0.24245,-2.11145,2.4055,WALKING,4
-1.775875,-0.40085,-1.59855,2.4425,WALKING,4
-2.274425,-0.58475,-0.63935,2.45675,WALKING,4
-2.652875,-0.33425,-0.0071,2.67675,WALKING,4
-3.456975,0.0497,-0.843525,3.568,WALKING,4
-4.332275,0.238525,-1.654325,4.64425,WALKING,4
-5.52505,-0.369625,-2.36155,6.02875,WALKING,4
-6.864325,-1.639875,-2.00075,7.342,WALKING,4
-5.982675,-1.462125,-2.267675,6.58125,WALKING,4
-2.5067,-0.7894,-2.65915,3.82425,WALKING,4
0.79785,-0.70815,-2.8657,3.109,WALKING,4
1.397933333,-1.318833333,-2.4311,3.130666667,WALKING,4
0.91136,-2.13426,0.99784,2.7394,WALKING,4
3.22205,-3.7785,3.1907,5.91075,WALKING,4
4.97605,-5.5666,3.394,8.2065,WALKING,4
5.802475,-5.730725,5.568175,9.98675,WALKING,4
2.85305,-2.753675,2.2184,4.5655,WALKING,4
0.564425,0.3283,-0.10985,1.2265,WALKING,4
-1.232575,2.25615,-2.353225,3.49025,WALKING,4
-1.292325,2.531,-1.334375,3.222,WALKING,4
-0.3848,2.10825,1.955275,2.9985,WALKING,4
-0.323666667,1.866366667,3.670966667,4.132333333,WALKING,4
-0.075925,1.9064,3.423375,3.93325,WALKING,4
2.20072,1.9088,2.42712,3.9028,WALKING,4
5.07765,1.3828,2.4725,5.8205,WALKING,4
6.501325,1.3566,2.9115,7.25175,WALKING,4
6.7572,1.9356,2.765125,7.5595,WALKING,4
6.670425,2.102,0.663825,7.085,WALKING,4
5.15495,1.32275,-3.1767,6.3575,WALKING,4
0.527525,-0.7853,-5.29625,5.68375,WALKING,4
-6.35425,-4.0515,-9.212925,11.91275,WALKING,4
-14.73123333,-6.559033333,-9.493333333,18.911,WALKING,4
-13.02964,-5.8926,-2.27176,14.5342,WALKING,4
-2.52105,-2.241,-1.460425,5.15625,WALKING,4
3.69145,-2.455125,-4.286525,7.15925,WALKING,4
7.03345,-3.41015,7.770975,11.06375,WALKING,4
4.56315,-3.381825,8.489575,10.265,WALKING,4
0.731125,-2.04855,6.655425,7.01975,WALKING,4
1.30685,-0.09835,4.9361,5.206,WALKING,4
3.878,2.194625,3.418775,5.67825,WALKING,4
7.177625,2.265125,-2.7246,8.8245,WALKING,4
5.02698,-0.03002,-2.80394,5.8914,WALKING,4
1.238433333,-0.539533333,0.8297,1.643333333,WALKING,4
-0.36835,-0.736725,1.3895,1.656,WALKING,4
-1.218675,-0.97135,2.913575,3.305,WALKING,4
-1.915925,-0.837325,2.9614,3.6365,WALKING,4
-1.795933333,-0.060033333,2.2142,2.860666667,WALKING,4
-1.2718,1.066475,1.257975,2.15675,WALKING,4
-0.96854,2.47304,0.59158,2.726,WALKING,4
-1.524125,2.32205,-0.250525,2.83125,WALKING,4
-1.872675,1.459875,-1.385675,2.765,WALKING,4
-1.619675,0.768675,-1.70135,2.47975,WALKING,4
-1.14875,0.18125,-2.263825,2.558,WALKING,4
-1.054575,-0.0586,-2.2336,2.4775,WALKING,4
-1.482625,0.4181,-0.953425,1.8545,WALKING,4
-2.254775,0.883,-0.414125,2.45775,WALKING,4
-2.7388,0.841833333,-0.4505,2.901333333,WALKING,4
-2.7917,0.414975,-0.286625,2.84425,WALKING,4
-1.979216667,-0.210316667,0.267133333,2.019666667,WALKING,4
-1.618,-0.0519,-0.62795,1.76425,WALKING,4
-2.586366667,-0.121033333,-1.748233333,3.125,WALKING,4
-4.888225,-0.58395,-2.54855,5.55125,WALKING,4
-7.3923,-1.382666667,-2.587366667,7.955,WALKING,4
-6.9014,-1.408133333,-3.7142,8.027333333,WALKING,4
-2.0705,-1.271675,-3.074225,3.9805,WALKING,4
0.736633333,-1.354733333,-1.1139,1.981333333,WALKING,4
1.153133333,-1.508066667,-0.1905,1.934333333,WALKING,4
0.8677,-1.951425,1.581625,2.69575,WALKING,4
3.66955,-3.240966667,2.937866667,5.772166667,WALKING,4
6.267225,-5.221975,1.7224,8.3495,WALKING,4
5.83,-4.96705,3.438925,8.8225,WALKING,4
3.949366667,-2.371666667,3.085533333,5.817333333,WALKING,4
0.69098,0.37316,-0.1011,1.2042,WALKING,4
-0.939125,2.2502,-1.36695,2.80275,WALKING,4
-1.051575,2.584175,-0.22305,2.8825,WALKING,4
-0.455925,2.4347,2.27025,3.4035,WALKING,4
-0.2217,2.256575,3.327125,4.0265,WALKING,4
0.19,2.154,3.014,3.7125,WALKING,4
1.936725,1.833225,2.5479,3.7965,WALKING,4
4.949283333,1.156083333,2.330383333,5.6005,WALKING,4
5.718275,1.1645,2.675725,6.4215,WALKING,4
4.8617,1.53955,2.2477,5.581,WALKING,4
3.907175,1.58355,-0.185775,4.336,WALKING,4
2.132325,0.833525,-3.93155,4.71375,WALKING,4
-2.026525,-1.1935,-5.079125,5.75925,WALKING,4
-7.774475,-3.8598,-9.8835,13.15675,WALKING,4
-13.19908,-5.17976,-7.58128,16.2574,WALKING,4
-9.109766667,-3.8999,-2.646833333,10.261,WALKING,4
-0.234975,-2.392975,-4.735375,6.018,WALKING,4
4.235875,-4.224125,-1.102525,7.612,WALKING,4
7.175775,-3.65935,9.204975,12.26575,WALKING,4
3.887775,-2.6346,8.474625,9.715,WALKING,4
1.19565,-1.273025,6.075075,6.32875,WALKING,4
1.81795,0.710925,4.506075,4.99875,WALKING,4
3.845325,2.687025,3.183275,5.7095,WALKING,4
6.006775,2.56225,-1.765325,7.53325,WALKING,4
4.364075,0.52535,-2.690325,5.20575,WALKING,4
1.53184,-0.59806,0.76752,1.9832,WALKING,4
-0.3791,-0.974666667,1.554033333,1.913,WALKING,4
-1.89534,-1.04876,2.357,3.2138,WALKING,4
-2.478875,-0.763525,2.21145,3.41,WALKING,4
-1.71465,-0.20145,1.5186,2.3015,WALKING,4
-0.6193,0.842616667,0.208416667,1.350666667,WALKING,4
-0.544775,1.744775,-0.410525,1.89,WALKING,4
-1.0288,1.618875,0.26335,1.9475,WALKING,4
-1.1791,1.386266667,0.712666667,1.956666667,WALKING,4
-1.195875,1.251125,0.743775,1.8855,WALKING,4
-0.59648,1.02882,-0.44828,1.483,WALKING,4
-0.1931,0.4765,-2.17175,2.2365,WALKING,4
-0.7921,0.334225,-2.0014,2.193,WALKING,4
-1.854075,0.144575,-1.7205,2.55025,WALKING,4
-2.830075,-0.2487,-1.452675,3.19575,WALKING,4
-3.351433333,-0.231766667,-1.064833333,3.527333333,WALKING,4
-3.25054,0.08472,-0.36646,3.2802,WALKING,4
-2.91835,0.476075,-0.255625,2.9695,WALKING,4
-3.5821,0.174475,-0.707275,3.6645,WALKING,4
-5.0949,-0.751775,-1.440725,5.353,WALKING,4
-6.557525,-1.327,-1.650725,6.89325,WALKING,4
-6.156875,-0.944725,-2.48925,6.71725,WALKING,4
-3.73245,-0.86805,-2.626325,4.6715,WALKING,4
-0.72115,-0.910675,-2.01355,2.38125,WALKING,4
0.5631,-1.20625,-1.464775,2.0175,WALKING,4
1.1713,-1.959,-0.3808,2.3375,WALKING,4
2.781,-2.743283333,1.61385,4.2695,WALKING,4
6.128975,-4.199425,1.7834,7.645,WALKING,4
7.210275,-4.8746,1.7058,8.86975,WALKING,4
5.891133333,-3.6899,2.5354,7.418666667,WALKING,4
3.44936,-1.06582,3.32092,5.0142,WALKING,4
-0.091525,1.44515,1.9943,2.796,WALKING,4
-3.443575,2.619225,-1.32315,4.5655,WALKING,4
-3.7047,2.36225,-1.09905,4.55425,WALKING,4
-1.28795,1.68565,1.069775,2.5635,WALKING,4
0.8114,1.71695,2.233225,2.94125,WALKING,4
2.318,1.702575,2.2636,3.6935,WALKING,4
4.107,1.3847,2.4104,4.964,WALKING,4
5.3955,1.36495,2.70085,6.1865,WALKING,4
5.5899,1.694825,2.722675,6.4475,WALKING,4
5.11525,2.05955,2.16715,5.9265,WALKING,4
4.53935,2.083216667,-0.145016667,5.160833333,WALKING,4
2.5845,1.240525,-4.042325,5.095,WALKING,4
-1.748025,-0.946675,-4.404275,5.094,WALKING,4
-8.0235,-3.65605,-6.674925,11.06375,WALKING,4
-13.5291,-5.23235,-7.47455,16.33,WALKING,4
-12.37478333,-5.194616667,-5.4132,14.47833333,WALKING,4
-1.5404,-2.487325,-4.419475,5.967,WALKING,4
3.50905,-2.860475,-2.608425,5.68075,WALKING,4
5.719275,-3.31935,6.3273,9.2805,WALKING,4
4.895033333,-2.364566667,9.196533333,10.69266667,WALKING,4
2.44356,-1.22418,6.41196,6.9746,WALKING,4
1.92,0.138,3.791325,4.295,WALKING,4
3.47265,1.85485,2.571975,4.75325,WALKING,4
6.9541,2.17735,-2.6506,7.965,WALKING,4
6.236366667,1.366966667,-2.592366667,6.896666667,WALKING,4
2.2046,0.14626,1.16968,3.0244,WALKING,4
-0.755625,-0.464375,3.165625,3.3285,WALKING,4
-5.456075,-0.033625,4.2156,6.98875,WALKING,4
-0.89905,-0.22635,1.567225,1.82775,WALKING,4
-0.90465,0.4566,0.174675,1.15325,WALKING,4
-1.398425,1.27875,-1.769725,2.62225,WALKING,4
-1.662275,1.7303,-2.353975,3.39075,WALKING,4
-1.891675,1.6314,-0.38925,2.582,WALKING,4
-0.962325,0.9362,1.056675,1.75175,WALKING,4
-0.599833333,0.4513,1.501366667,1.679666667,WALKING,4
-0.65482,0.65752,1.18282,1.5348,WALKING,4
-0.331625,0.9681,-0.8361,1.45,WALKING,4
-0.234175,0.809725,-2.22205,2.37925,WALKING,4
-0.655125,0.486975,-2.475275,2.6205,WALKING,4
-1.7884,-0.2508,-2.057775,2.7745,WALKING,4
-2.808925,-0.715125,-1.45725,3.25225,WALKING,4
-3.530275,-0.789675,-0.814575,3.7175,WALKING,4
-3.752825,-0.78195,-0.301975,3.84725,WALKING,4
-3.4831,-0.304625,-1.321375,3.76125,WALKING,4
-4.086833333,-0.251233333,-2.5858,4.844333333,WALKING,4
-6.3006,-1.28822,-2.93688,7.11,WALKING,4
-7.109575,-1.558975,-2.136925,7.58925,WALKING,4
-4.3817,-0.3625,-1.9055,4.80275,WALKING,4
-0.961425,0.04905,-0.744275,1.2735,WALKING,4
0.852975,-0.794825,-0.112425,1.2115,WALKING,4
1.605125,-2.038425,1.29465,2.91075,WALKING,4
4.400325,-3.67275,1.730475,6.00925,WALKING,4
7.0901,-5.78675,0.933325,9.20125,WALKING,4
7.360075,-6.156425,1.34735,9.6995,WALKING,4
5.7178,-3.601375,2.993675,7.44775,WALKING,4
3.2959,-0.474625,2.89365,4.474,WALKING,4
0.419925,1.9089,0.85205,2.495,WALKING,4
-2.252925,3.069975,-1.61825,4.15025,WALKING,4
-1.5489,2.43285,-0.18565,2.99475,WALKING,4
0.648075,1.389825,2.1118,2.68425,WALKING,4
1.49965,1.271125,2.42485,3.1295,WALKING,4
1.2645,1.874625,1.587425,2.77525,WALKING,4
3.169775,2.117975,1.579125,4.1535,WALKING,4
5.371725,1.758475,2.015975,6.00775,WALKING,4
6.169133333,1.230866667,2.581633333,6.802,WALKING,4
5.6408,0.905575,2.085,6.09275,WALKING,4
4.00294,1.27796,-1.09954,4.5732,WALKING,4
1.230825,1.565575,-5.285925,5.76125,WALKING,4
-2.9302,0.073575,-7.07865,7.8165,WALKING,4
-8.859066667,-2.446266667,-6.2978,11.228,WALKING,4
-13.11925,-4.136925,-4.256075,14.41,WALKING,4
-9.97114,-3.9495,-4.04346,11.469,WALKING,4
-0.5277,-0.8314,-2.63595,3.5635,WALKING,4
3.49826,-3.55806,0.30938,5.957,WALKING,4
5.017333333,-4.417033333,6.895033333,9.609,WALKING,4
4.5378,-4.43465,7.65135,9.941,WALKING,4
3.328966667,-3.31165,5.121566667,6.967,WALKING,4
3.6511,0.1827,2.74475,4.68175,WALKING,4
6.5196,2.53842,0.55254,7.1816,WALKING,4
8.2481,2.335466667,-3.183766667,9.146,WALKING,4
4.9958,1.0508,0.023566667,5.228333333,WALKING,4
0.608166667,-0.132316667,3.300733333,3.670666667,WALKING,4
-2.184425,-0.90645,3.380175,4.15025,WALKING,4
-3.606025,-1.08885,3.163675,4.9245,WALKING,4
-3.8944,-0.8784,2.745,4.845,WALKING,4
-2.547914286,-0.001742857,1.279842857,2.932714286,WALKING,4
-0.1392,1.066966667,-2.050933333,2.336333333,WALKING,4
-0.55682,1.92942,-2.74362,3.4828,WALKING,4
-1.083775,1.848625,-0.414175,2.23725,WALKING,4
-0.414466667,1.185366667,0.9176,1.589,WALKING,4
-0.10965,0.72755,1.4746,1.65,WALKING,4
-0.560757143,0.897642857,1.379114286,1.786714286,WALKING,4
-0.949875,1.2732,-0.4769,1.73775,WALKING,4
-1.5776,1.276825,-1.80655,2.719,WALKING,4
-2.2141,1.3139,-2.482066667,3.579,WALKING,4
-3.20704,0.66914,-2.8806,4.3824,WALKING,4
-3.41595,-0.289675,-2.20735,4.08775,WALKING,4
-2.62065,-0.6655,-0.7676,2.83375,WALKING,4
-1.761225,-0.5456,0.560225,1.95675,WALKING,4
-1.6465,-0.079966667,0.884233333,1.875,WALKING,4
-2.58934,-0.28118,-0.427,2.715,WALKING,4
-5.3618,-1.058675,-2.4698,5.9985,WALKING,4
-7.412525,-1.64325,-3.453375,8.34375,WALKING,4
-6.332175,-1.61795,-4.010975,7.679,WALKING,4
-2.23005,-1.34065,-2.427825,3.59075,WALKING,4
-0.176325,-0.834125,-0.677475,1.098,WALKING,4
0.260575,-0.95925,0.1048,1.07375,WALKING,4
1.354425,-1.54525,1.712625,2.7045,WALKING,4
3.827633333,-2.503833333,2.154833333,5.071333333,WALKING,4
5.5605,-3.592,1.5459,6.8025,WALKING,4
6.406585714,-4.7547,1.241742857,8.102142857,WALKING,4
4.478625,-2.81665,3.947975,6.702,WALKING,4
1.798875,-0.1341,3.004825,3.61225,WALKING,4
-1.393425,1.872,1.049625,2.97825,WALKING,4
-4.317025,2.65245,-1.462525,5.27825,WALKING,4
-3.189275,1.896375,0.24535,3.81375,WALKING,4
0.148125,1.237075,2.578275,3.01225,WALKING,4
2.06755,1.841725,3.148725,4.20825,WALKING,4
3.268175,2.134975,2.79145,4.80775,WALKING,4
4.584466667,2.035366667,2.7925,5.745,WALKING,4
5.8523,1.96084,2.93808,6.8372,WALKING,4
5.776675,2.304975,2.495775,6.707,WALKING,4
4.584225,2.324425,0.868175,5.2485,WALKING,4
2.564625,1.487275,-2.204375,3.884,WALKING,4
0.9298,0.5091,-4.1479,4.281,WALKING,4
-2.759,-1.6915,-5.353085714,6.480428571,WALKING,4
-9.744675,-4.325775,-8.09975,13.467,WALKING,4
-11.0196,-4.471725,-4.09605,12.603,WALKING,4
-4.14815,-3.37,-1.587575,5.743,WALKING,4
3.63855,-0.44905,-2.18415,4.35575,WALKING,4
4.51445,-1.4806,-0.79775,5.02525,WALKING,4
4.022475,-3.461025,3.939325,6.682,WALKING,4
1.25305,-3.589075,5.169725,6.49625,WALKING,4
-0.837775,-2.426725,4.0021,4.76,WALKING,4
0.6227,-1.0508,3.188466667,3.481333333,WALKING,4
2.56055,0.11645,2.9942,3.9635,WALKING,4
5.772428571,1.226585714,1.422885714,6.189428571,WALKING,4
4.395175,1.262575,0.721625,4.695,WALKING,4
1.508225,0.55785,2.83695,3.36475,WALKING,4
-0.660975,-0.27225,2.946525,3.10475,WALKING,4
-2.184925,-0.8043,2.11245,3.15075,WALKING,4
-1.94615,-0.768825,1.7226,2.711,WALKING,4
-0.765675,-0.473425,0.54265,1.08925,WALKING,4
-0.1215,0.42435,-1.86905,1.93525,WALKING,4
-1.084433333,1.399766667,-2.576833333,3.152333333,WALKING,4
-1.59642,1.7833,-0.73528,2.6088,WALKING,4
-0.421025,1.444625,1.315675,2.063,WALKING,4
0.095975,0.8354,1.9161,2.09725,WALKING,4
-0.681225,0.931925,1.93825,2.27225,WALKING,4
-1.192825,1.108775,1.46495,2.22075,WALKING,4
-0.591825,1.05315,-0.990425,1.6445,WALKING,4
-0.9333,1.332175,-2.636775,3.10125,WALKING,4
-1.67965,1.1147,-3.3233,3.89575,WALKING,4
-2.099575,0.012475,-3.150125,3.8105,WALKING,4
-1.839875,-1.020325,-1.50455,2.6395,WALKING,4
-1.375333333,-1.279433333,0.288133333,1.925333333,WALKING,4
-1.6979,-0.55404,0.38768,1.9316,WALKING,4
-3.2489,0.47705,-0.748725,3.371,WALKING,4
-5.21115,0.277025,-1.668,5.487,WALKING,4
-7.051825,-0.914975,-1.76415,7.33125,WALKING,4
-6.662175,-1.29665,-2.2405,7.15475,WALKING,4
-3.617275,-1.401475,-2.317725,4.5605,WALKING,4
-0.3267,-1.2808,-1.9536,2.44725,WALKING,4
0.856825,-1.03735,-2.1638,2.55,WALKING,4
1.23298,-1.931,-0.5915,2.5974,WALKING,4
2.2063,-2.4739,1.4197,3.606,WALKING,4
4.979,-3.730216667,2.049633333,6.575666667,WALKING,4
7.230375,-5.546525,1.6672,9.26625,WALKING,4
6.12788,-4.13848,5.08664,9.4692,WALKING,4
2.5742,-1.154466667,2.6843,3.908,WALKING,4
-0.576225,1.02115,0.18955,1.51775,WALKING,4
-2.650675,2.662075,-1.634875,4.099,WALKING,4
-1.9905,2.82946,-0.25316,3.6146,WALKING,4
0.040325,2.363475,2.63995,3.5895,WALKING,4
0.781475,2.423625,3.476,4.3105,WALKING,4
1.093033333,2.6347,3.1815,4.280666667,WALKING,4
3.56538,2.02372,2.42876,4.8508,WALKING,4
5.6304,1.35665,2.193175,6.195,WALKING,4
5.5955,1.447725,2.14965,6.17075,WALKING,4
4.6242,1.9931,1.076466667,5.164,WALKING,4
4.2013,2.1305,-0.0321,4.711,WALKING,4
1.8913625,1.0644375,-3.151725,4.552375,WALKING,4
-4.89915,-2.44545,-4.992875,7.4505,WALKING,4
-11.35695,-4.87315,-7.195575,14.33975,WALKING,4
-12.232075,-5.3429,-5.610675,14.48675,WALKING,4
-5.635975,-4.0137,-6.3522,9.68625,WALKING,4
3.58565,-1.5299,-5.9884,7.404,WALKING,4
5.6227,-1.107575,1.2356,6.513,WALKING,4
5.246475,-1.10785,7.984,9.65475,WALKING,4
3.136275,-1.681975,8.94845,9.655,WALKING,4
1.0943,-1.9836,6.8677,7.232,WALKING,4
1.1354,-2.276571429,3.3876,4.399428571,WALKING,4
4.051525,-0.71895,-1.410975,4.74475,WALKING,4
6.94815,0.59125,-3.93795,8.03725,WALKING,4
4.78575,0.914975,-0.594975,5.03075,WALKING,4
2.2994,0.41095,2.97905,3.8605,WALKING,4
-0.451,-0.385116667,4.959966667,5.080333333,WALKING,4
-2.0451,-0.68765,3.636,4.241,WALKING,4
-2.278675,0.052725,2.344025,3.2855,WALKING,4
-1.74745,0.80685,1.1238,2.25925,WALKING,4
-1.15115,1.129225,-1.388825,2.267,WALKING,4
-1.688475,1.448025,-3.54165,4.1965,WALKING,4
-2.567875,1.8808,-2.2979,3.95925,WALKING,4
-1.5632,1.4077,-0.115725,2.181,WALKING,4
-0.9001,0.754733333,1.462833333,1.897666667,WALKING,4
-0.75974,0.67268,2.16586,2.3942,WALKING,4
-0.80525,1.07445,1.92315,2.353,WALKING,4
-0.353525,1.233475,-0.04775,1.4355,WALKING,4
-0.599175,1.223175,-2.02895,2.463,WALKING,4
