ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
0.05475,-0.0074,-0.037775,0.06825,STANDING,1
-0.03655,-0.0159,-0.020375,0.05175,STANDING,1
-0.0796,-0.027425,0.0024,0.0845,STANDING,1
-0.080025,0.0012,0.009525,0.081,STANDING,1
-0.048,-0.023575,0.007975,0.05975,STANDING,1
0.0121,-0.047075,0.0212,0.0595,STANDING,1
0.080375,0.0085,0.066175,0.10525,STANDING,1
0.0588,-0.006825,0.123125,0.14025,STANDING,1
-0.031425,-0.01185,0.09195,0.10525,STANDING,1
-0.098175,0.02545,-0.0383,0.1145,STANDING,1
-0.0563,0.049266667,-0.136666667,0.158,STANDING,1
-0.0043,0.0193,-0.1825,0.184,STANDING,1
0.082425,-0.0290875,-0.0917,0.1485,STANDING,1
0.1599,0.044375,0.05225,0.177,STANDING,1
0.14315,0.031125,0.084375,0.1705,STANDING,1
0.1379,-0.0098,0.007625,0.13975,STANDING,1
0.040875,-0.04255,-0.020475,0.0735,STANDING,1
-0.17035,-0.00075,-0.06145,0.18275,STANDING,1
-0.342,0.03275,-0.09495,0.3565,STANDING,1
-0.220175,0.0126,-0.027775,0.22375,STANDING,1
0.03045,-0.0057,0.0551,0.08575,STANDING,1
0.154125,-0.032275,0.150175,0.2185,STANDING,1
0.152475,-0.0422,0.15305,0.2205,STANDING,1
0.07175,0.02615,0.078825,0.116,STANDING,1
-0.078725,0.062075,-0.04365,0.11775,STANDING,1
-0.05355,0.0373,-0.1733,0.18925,STANDING,1
0.086825,-0.0867,-0.1757,0.2195,STANDING,1
0.22375,-0.11875,-0.104,0.28625,STANDING,1
0.2475,-0.02355,0.150175,0.294,STANDING,1
0.080125,-0.062575,0.170375,0.207,STANDING,1
-0.1832,-0.006375,0.058275,0.21575,STANDING,1
-0.30405,0.08195,-0.19295,0.37175,STANDING,1
-0.1602,0.077875,-0.14495,0.23,STANDING,1
-0.004825,0.012075,0.071275,0.0855,STANDING,1
-0.0163,0.005725,0.0496,0.06825,STANDING,1
-0.05825,0.003175,-0.049275,0.07925,STANDING,1
-0.11452,-0.05876,0.0184,0.1348,STANDING,1
-0.16705,0.026025,0.03325,0.177,STANDING,1
-0.034475,0.0529,-0.0695,0.11475,STANDING,1
0.135575,-0.003375,-0.06345,0.1505,STANDING,1
0.123533333,-0.005166667,-0.043833333,0.131666667,STANDING,1
-0.04694,0.01398,-0.05842,0.0846,STANDING,1
-0.065825,-0.006975,-0.14465,0.16225,STANDING,1
0.0235,0.008025,-0.1206,0.12475,STANDING,1
-0.029875,-0.0159,-0.0113,0.05025,STANDING,1
-0.0928,-0.051125,-0.0007,0.1085,STANDING,1
-0.2176,0.030825,-0.00095,0.22075,STANDING,1
-0.290675,0.04805,-0.04365,0.29875,STANDING,1
-0.176925,0.026825,-0.0777,0.19575,STANDING,1
0.009975,0.05965,-0.030375,0.079,STANDING,1
0.1389,-0.00175,-0.003475,0.1495,STANDING,1
0.30505,-0.092325,0.105925,0.33775,STANDING,1
0.38245,0.03085,0.154425,0.416,STANDING,1
0.39655,0.044425,0.03665,0.405,STANDING,1
0.4024,-0.046675,-0.071925,0.41225,STANDING,1
0.451475,-0.1293,-0.098275,0.4805,STANDING,1
0.5875,-0.138625,-0.104775,0.61375,STANDING,1
0.57185,-0.012075,-0.083975,0.57875,STANDING,1
0.528625,0.007075,-0.12505,0.54525,STANDING,1
0.696875,-0.020825,-0.2384,0.737,STANDING,1
0.741675,-0.016925,-0.14535,0.75725,STANDING,1
0.552175,-0.24715,-0.222075,0.6555,STANDING,1
0.3578,-0.32115,-0.27275,0.553,STANDING,1
0.1452,-0.061225,-0.0052,0.187,STANDING,1
-0.023525,0.13215,0.188125,0.238,STANDING,1
-0.2079,0.113575,0.16065,0.29225,STANDING,1
-0.2178,0.03525,0.122325,0.25225,STANDING,1
-0.193675,0.056025,0.10165,0.22625,STANDING,1
-0.28245,0.083075,0.129525,0.32225,STANDING,1
-0.288175,0.08745,0.205525,0.366,STANDING,1
-0.1815,0.11505,0.2243,0.3115,STANDING,1
-0.0597,0.0732,0.15905,0.19,STANDING,1
0.28595,0.11965,0.1007,0.32975,STANDING,1
0.9408,-0.262775,-0.657675,1.21375,STANDING,1
0.907075,-0.467775,-0.331725,1.08,STANDING,1
0.646125,0.174375,-0.484,0.86775,STANDING,1
0.14565,0.381275,-0.4254,0.59325,STANDING,1
-0.383925,-0.339425,-0.12925,0.5435,STANDING,1
-1.195975,-0.252975,-0.225025,1.259,STANDING,1
-0.7527,0.09105,-0.2828,0.8155,STANDING,1
-0.191125,-0.08945,0.013575,0.265,STANDING,1
-0.152725,-0.128575,0.638225,0.6745,STANDING,1
0.287175,0.062025,0.6005,0.728,STANDING,1
0.64765,0.1906,0.012375,0.67925,STANDING,1
0.585125,0.061375,-0.047725,0.5925,STANDING,1
0.590125,-0.022725,-0.258075,0.65575,STANDING,1
0.62465,0.065875,-0.685125,0.93125,STANDING,1
0.5958,0.025925,-0.679725,0.90725,STANDING,1
0.486475,-0.111375,-0.15845,0.5385,STANDING,1
0.073875,-0.17495,0.10685,0.259,STANDING,1
-0.36285,-0.23725,-0.202275,0.4875,STANDING,1
-0.56115,-0.2673,-0.50535,0.8015,STANDING,1
-0.78035,-0.167175,-0.4609,0.92675,STANDING,1
-1.026975,-0.04665,-0.300725,1.0725,STANDING,1
-1.146575,0.079225,-0.138425,1.15975,STANDING,1
-1.056,0.2195,0.06635,1.08375,STANDING,1
-0.704925,0.385875,0.199325,0.836,STANDING,1
-0.319925,0.51515,0.412475,0.73975,STANDING,1
-0.186425,0.201025,0.745625,0.83325,STANDING,1
-0.2905,-0.746025,1.350675,1.58075,STANDING,1
-0.572125,-1.319325,0.812575,1.69575,STANDING,1
-0.604025,-1.083375,-0.580725,1.4075,STANDING,1
-0.26725,-0.545025,-0.72465,0.9455,STANDING,1
0.082725,-0.0554,-0.1862,0.26275,STANDING,1
0.285375,0.197675,0.045475,0.38075,STANDING,1
0.5637,0.3418,0.5448,0.856,STANDING,1
0.725875,0.418175,0.90715,1.238,STANDING,1
0.482525,0.3578,1.259375,1.40225,STANDING,1
0.002975,0.1896,1.15205,1.17525,STANDING,1
-0.53985,0.197525,0.808275,1.0075,STANDING,1
-1.099275,0.391325,0.686075,1.356,STANDING,1
-1.0935,0.47865,0.71395,1.39275,STANDING,1
-0.711275,0.50015,0.792975,1.183,STANDING,1
-0.32335,0.457575,0.7351,0.9265,STANDING,1
-0.180925,0.285075,0.560975,0.6565,STANDING,1
-0.270466667,0.0483,0.295266667,0.412333333,STANDING,1
-0.47038,-0.06708,0.12798,0.4942,STANDING,1
-0.594325,-0.06295,0.15185,0.617,STANDING,1
-0.681025,-0.0275,0.0659,0.6865,STANDING,1
-0.78425,-0.116275,-0.082575,0.8005,STANDING,1
-0.737466667,-0.305866667,-0.307366667,0.859333333,STANDING,1
-0.53046,-0.35854,-0.66576,0.935,STANDING,1
-0.217325,-0.292175,-0.94285,1.015,STANDING,1
0.04545,-0.28405,-0.9953,1.03825,STANDING,1
0.16935,-0.329325,-0.860175,0.93675,STANDING,1
0.0374,-0.185125,-0.46285,0.50325,STANDING,1
-0.2473,-0.099,-0.08635,0.30775,STANDING,1
-0.627625,-0.0331,0.2105,0.66875,STANDING,1
-0.693425,0.148025,0.585725,0.92625,STANDING,1
-0.3453,0.19235,0.766275,0.87075,STANDING,1
0.002033333,0.060566667,0.661733333,0.668,STANDING,1
0.18228,0.18364,0.69284,0.7472,STANDING,1
0.14905,0.565475,0.847,1.03025,STANDING,1
0.048425,0.574425,0.875575,1.0505,STANDING,1
-0.265475,0.3634,0.81715,0.94075,STANDING,1
-0.572233333,0.119466667,0.665466667,0.891333333,STANDING,1
-0.69845,0.090366667,0.385516667,0.819,STANDING,1
-0.844475,0.4915,0.08905,0.98275,STANDING,1
-0.539,0.369775,0.244675,0.7055,STANDING,1
-0.222175,-0.029275,0.2031,0.34225,STANDING,1
-0.037366667,-0.485166667,-0.0771,0.506,STANDING,1
0.21986,-0.69114,-0.69364,1.015,STANDING,1
0.055625,-0.881225,-1.315475,1.58625,STANDING,1
-0.197075,-0.77505,-1.19675,1.44375,STANDING,1
-0.542525,-0.298525,-0.934775,1.13275,STANDING,1
-0.664566667,-0.087766667,-0.724733333,0.988333333,STANDING,1
-0.49716,-0.23748,-0.50954,0.7638,STANDING,1
0.444325,-0.1989,-0.474875,0.73675,STANDING,1
1.984925,0.05775,-0.605075,2.077,STANDING,1
2.807275,0.064675,-0.3402,2.844,STANDING,1
2.278533333,0.024433333,0.853133333,2.452666667,STANDING,1
1.27664,-0.1579,0.81032,1.534,STANDING,1
-0.08565,-0.203925,-0.592375,0.749,STANDING,1
-1.2949,0.054225,-0.962925,1.63225,STANDING,1
-1.605325,0.264425,-0.36115,1.68125,STANDING,1
-0.786766667,0.161533333,0.534366667,1.017,STANDING,1
0.25004,0.04892,1.2131,1.2804,STANDING,1
0.9331,-0.0595,0.637175,1.169,STANDING,1
0.92545,-0.17175,-0.35195,1.02725,STANDING,1
0.51665,-0.18385,-0.357775,0.65975,STANDING,1
0.180266667,-0.1101,0.105133333,0.251666667,STANDING,1
0.04008,0.03528,0.20516,0.2206,STANDING,1
0.014475,0.122175,0.1207,0.17475,STANDING,1
0.022375,0.0532,-0.154075,0.1755,STANDING,1
0.1516,-0.048375,-0.306275,0.35,STANDING,1
0.310266667,-0.109766667,-0.173466667,0.374666667,STANDING,1
0.39406,-0.04808,0.0043,0.4066,STANDING,1
0.39065,0.040875,0.149625,0.4205,STANDING,1
0.286275,0.00225,0.12455,0.3135,STANDING,1
0.156975,-0.0437,0.04205,0.169,STANDING,1
0.1736,-0.0414,0.111666667,0.212,STANDING,1
0.20986,0.001,0.24698,0.3266,STANDING,1
0.243375,0.0831,0.12035,0.2865,STANDING,1
0.223525,0.038725,0.0925,0.247,STANDING,1
0.0878,-0.06325,0.069625,0.144,STANDING,1
-0.099066667,-0.071,-0.126266667,0.181666667,STANDING,1
-0.232625,0.01025,-0.261575,0.35125,STANDING,1
-0.19004,0.07972,-0.18656,0.2806,STANDING,1
-0.008675,0.039625,0.071925,0.0985,STANDING,1
0.064275,0.022275,0.100925,0.12675,STANDING,1
0.1575,-0.0265,0.012433333,0.161,STANDING,1
0.26962,-0.06488,0.07678,0.2916,STANDING,1
0.194025,0.0189,0.22145,0.29925,STANDING,1
0.079875,0.053525,0.23605,0.25525,STANDING,1
0.01005,0.033725,0.128175,0.1345,STANDING,1
-0.049266667,-0.0084,0.023966667,0.068666667,STANDING,1
-0.04988,-0.03544,-0.115,0.1352,STANDING,1
-0.006375,0.015,-0.079675,0.0885,STANDING,1
-0.0622,0.056825,0.01785,0.08825,STANDING,1
-0.06895,0.029125,-0.0012,0.082,STANDING,1
0.01205,-0.0067,-0.1157,0.12125,STANDING,1
0.1535,0.01275,-0.05195,0.17025,STANDING,1
0.16835,0.034025,0.008125,0.17225,STANDING,1
0.0973,0.020875,0.0173,0.102,STANDING,1
0.056775,-0.055725,0.003275,0.08425,STANDING,1
0.022666667,-0.055666667,-0.032933333,0.069666667,STANDING,1
0.0458,0.03272,-0.12142,0.1352,STANDING,1
0.104675,-0.00775,0.01075,0.13075,STANDING,1
0.105575,-0.0325,0.087675,0.14325,STANDING,1
-0.0097,-0.028,-0.00875,0.056,STANDING,1
-0.195575,-0.10315,0.0204,0.2225,STANDING,1
-0.30885,-0.039025,0.116175,0.3355,STANDING,1
-0.26855,0.0977,0.191,0.3465,STANDING,1
-0.157275,0.1691,0.175575,0.2925,STANDING,1
0.1037,0.10315,0.020875,0.181,STANDING,1
0.3722,0.032733333,-0.151233333,0.403333333,STANDING,1
0.49188,0.058,-0.12604,0.5138,STANDING,1
0.3585,-0.007425,0.068125,0.37175,STANDING,1
-0.04925,-0.0735,0.123325,0.191,STANDING,1
-0.35685,-0.05715,-0.017075,0.3655,STANDING,1
-0.427333333,0.012,-0.185666667,0.468,STANDING,1
-0.331833333,0.041666667,-0.282466667,0.439333333,STANDING,1
0.040933333,-0.086416667,-0.274416667,0.335666667,STANDING,1
0.35085,-0.066875,-0.073775,0.37875,STANDING,1
0.17875,0.04625,0.311175,0.38425,STANDING,1
-0.104733333,0.080633333,0.425533333,0.45,STANDING,1
-0.18228,0.06692,0.19328,0.277,STANDING,1
0.026725,0.008775,-0.0266,0.06875,STANDING,1
0.17745,0.0218,-0.096,0.2035,STANDING,1
0.169925,0.03,-0.0976,0.1995,STANDING,1
0.135566667,-0.0392,-0.174933333,0.225333333,STANDING,1
0.208875,-0.048925,-0.185,0.28475,STANDING,1
0.18444,-0.02416,-0.09078,0.2078,STANDING,1
0.053075,-0.027725,-0.115575,0.13325,STANDING,1
0.009075,-0.026275,-0.1006,0.1075,STANDING,1
0.005666667,0.051733333,-0.096933333,0.112,STANDING,1
-0.0231,0.0614,-0.0358,0.08,STANDING,1
-0.076466667,0.014983333,0.071516667,0.1085,STANDING,1
-0.04485,0.009975,-0.04065,0.0885,STANDING,1
0.14275,-0.003025,-0.103125,0.18425,STANDING,1
0.278433333,-0.043733333,0.065466667,0.293666667,STANDING,1
0.262133333,-0.058866667,0.137266667,0.302,STANDING,1
0.069416667,0.017433333,0.064116667,0.119666667,STANDING,1
-0.082475,0.055475,0.002925,0.10025,STANDING,1
-0.07235,0.0007,-0.04335,0.0875,STANDING,1
-0.0346,-0.0074,-0.072266667,0.081,STANDING,1
-0.0546,0.020075,-0.051325,0.07925,STANDING,1
-0.141433333,0.020966667,0.029416667,0.151,STANDING,1
-0.135275,0.00315,0.05105,0.14475,STANDING,1
-0.0043,0.012125,-0.0101,0.0405,STANDING,1
0.103366667,-0.0004,0.001933333,0.104666667,STANDING,1
0.07954,-0.01846,-0.02258,0.0912,STANDING,1
-0.048625,0.003475,-0.033625,0.0695,STANDING,1
-0.10515,0.047475,0.0076,0.11575,STANDING,1
-0.057025,0.02115,0.03305,0.07075,STANDING,1
-0.001,-0.020433333,0.005066667,0.027,STANDING,1
