ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.23342,0.00942,0.09744,0.2632,STANDING,5
-0.458125,-0.0338,-0.112475,0.4765,STANDING,5
-0.499075,0.003325,-0.272225,0.5695,STANDING,5
-0.438975,0.07555,-0.310925,0.54375,STANDING,5
-0.31645,0.10245,-0.2441,0.413,STANDING,5
-0.086116667,0.103116667,-0.10265,0.184666667,STANDING,5
0.123975,0.01225,0.06135,0.1425,STANDING,5
0.216225,-0.044725,0.10975,0.24675,STANDING,5
0.18695,-0.04315,0.100475,0.2165,STANDING,5
0.05965,-0.01405,0.03165,0.069,STANDING,5
-0.19885,0.01235,-0.08425,0.217,STANDING,5
-0.3872,-0.008275,-0.09035,0.39825,STANDING,5
-0.285025,0.002825,0.0324,0.28875,STANDING,5
-0.039325,-0.000475,0.0954,0.131,STANDING,5
0.201125,-0.012575,0.054975,0.21125,STANDING,5
0.29532,-0.055,0.00754,0.3008,STANDING,5
0.276866667,-0.0855,0.0665,0.298333333,STANDING,5
0.235925,-0.054525,0.182725,0.3055,STANDING,5
0.23176,0.0033,0.2538,0.3446,STANDING,5
0.200766667,0.047133333,0.219733333,0.301666667,STANDING,5
0.1143,0.0231,0.1362,0.18025,STANDING,5
-0.03998,0.03444,0.12774,0.144,STANDING,5
-0.058066667,0.063166667,0.167433333,0.189,STANDING,5
0.021075,0.009975,0.073475,0.0945,STANDING,5
0.11394,-0.06296,-0.18496,0.2268,STANDING,5
0.207675,-0.105725,-0.27905,0.364,STANDING,5
0.219,-0.124925,-0.208975,0.32775,STANDING,5
0.216925,-0.13245,-0.1549,0.29775,STANDING,5
0.1656,-0.10375,-0.1763,0.2645,STANDING,5
0.067675,-0.0642,-0.1858,0.21025,STANDING,5
-0.0603875,-0.0473875,-0.1037875,0.141875,STANDING,5
-0.058275,-0.0427,0.026325,0.08425,STANDING,5
0.04945,-0.009275,0.0908,0.107,STANDING,5
0.137833333,-0.0023,0.106833333,0.174666667,STANDING,5
0.17578,-0.02276,0.10134,0.2044,STANDING,5
0.176,-0.009866667,0.039433333,0.181333333,STANDING,5
0.1123,0.023425,-0.006875,0.11675,STANDING,5
0.04552,0.0261,-0.00404,0.0574,STANDING,5
0.009266667,0.0213,0.080266667,0.087,STANDING,5
-0.09945,0.036475,0.186875,0.21725,STANDING,5
-0.258625,0.0367,0.158925,0.3095,STANDING,5
-0.308025,0.014675,-0.023775,0.31425,STANDING,5
-0.23536,0.04002,-0.19616,0.3124,STANDING,5
-0.121966667,0.051766667,-0.1869,0.229,STANDING,5
-0.059975,0.03905,-0.1011,0.124,STANDING,5
-0.05484,0.01158,-0.02852,0.066,STANDING,5
-0.057133333,-0.022033333,0.0083,0.062333333,STANDING,5
-0.07472,-0.01138,-0.0314,0.0862,STANDING,5
-0.125075,0.00675,-0.081925,0.15,STANDING,5
-0.102433333,-0.038766667,-0.0813,0.139333333,STANDING,5
0.033125,-0.07135,-0.09265,0.13325,STANDING,5
0.30074,0.01118,-0.13334,0.3314,STANDING,5
0.66875,-0.064775,-0.06355,0.67725,STANDING,5
0.8087,-0.1602,0.0323,0.825,STANDING,5
0.764683333,-0.16375,0.159233333,0.7995,STANDING,5
0.4426,-0.19155,0.10955,0.49775,STANDING,5
-0.05585,-0.1727,0.011,0.22575,STANDING,5
-0.43235,-0.023025,0.13415,0.45875,STANDING,5
-0.513066667,0.172166667,0.318633333,0.630333333,STANDING,5
-0.443525,0.2404,0.235175,0.56025,STANDING,5
-0.43258,0.16196,-0.01042,0.4664,STANDING,5
-0.4861,0.075925,-0.055275,0.4955,STANDING,5
-0.6056,0.10865,0.034975,0.6175,STANDING,5
-0.6973,0.186666667,0.173566667,0.742666667,STANDING,5
-0.7356,0.22055,0.139175,0.7815,STANDING,5
-0.59806,0.26026,-0.0641,0.6598,STANDING,5
-0.509,0.170725,-0.295425,0.61525,STANDING,5
-0.53155,0.0897,-0.30745,0.62175,STANDING,5
-0.40105,0.107625,-0.0932,0.4295,STANDING,5
-0.2061,0.1046,0.037333333,0.238666667,STANDING,5
0.1542,-0.02094,0.22446,0.297,STANDING,5
0.561575,-0.141575,0.250225,0.63575,STANDING,5
0.75965,-0.052125,0.0452,0.76425,STANDING,5
0.8798,-0.132633333,0.1572,0.904666667,STANDING,5
0.66035,-0.166075,-0.041075,0.691,STANDING,5
0.41308,-0.1194,-0.11404,0.4486,STANDING,5
0.244625,-0.084325,0.052575,0.26575,STANDING,5
0.18055,-0.040375,0.127525,0.226,STANDING,5
0.171,-0.0581,0.167025,0.24625,STANDING,5
0.146433333,-0.0374,0.170466667,0.229333333,STANDING,5
0.01252,-0.0608,-0.02054,0.1612,STANDING,5
-0.10375,0.051325,-0.181475,0.224,STANDING,5
-0.31915,0.234725,-0.2281,0.458,STANDING,5
